entity,AUC_PR,AUC_ROC,F1,PA_F1,Event_F1,R_F1,Aff_F,VUS_ROC,VUS_PR
swat,0.793307209675022,0.8839824761728159,0.7771437137165133,0.9151711325199671,0.7365594242110483,0.31611579822337577,0.7681189307603148,0.882458598103942,0.7348351992512695
