entity,AUC_PR,AUC_ROC,F1,PA_F1,Event_F1,R_F1,Aff_F,VUS_ROC,VUS_PR
swat,0.7440746398099918,0.859196536931598,0.7911799067931516,0.9312618329543617,0.787301742537779,0.3261341505917038,0.795639450706588,0.8496717205064487,0.6944664224824899
